movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,status,overview
11007,Cheaper by the Dozen,en,2003-12-24,98,40000000.0,190212113.0,7.4113,6.287,2978,Released,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Kate, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous."
116711,Epic,en,2013-05-15,102,100000000.0,268426634.0,9.4634,6.566,2977,Released,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.
599,Sunset Boulevard,en,1950-08-10,110,1752000.0,5000000.0,10.4011,8.3,2976,Released,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.
228326,The Book of Life,en,2014-10-01,95,50000000.0,97437106.0,7.7788,7.535,2975,Released,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans fantastical worlds where he must face his greatest fears."
9373,The Texas Chainsaw Massacre,en,2003-05-21,98,9500000.0,107385515.0,9.7225,6.305,2975,Released,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers."
13363,The Man from Earth,en,2007-06-10,87,200000.0,0.0,6.3793,7.627,2974,Released,"A departing professor gathers his closest colleagues for an intimate farewell, but the night takes an unexpected turn when he shares a stunning secret about his past. As the conversation unfolds, skepticism and curiosity collide, challenging everything they thought they knew about history, science, and belief."
74465,We Bought a Zoo,en,2011-11-26,124,50000000.0,120081841.0,6.6565,6.835,2972,Released,"Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is in need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble."
55,Amores Perros,es,2000-06-16,154,2000000.0,20908467.0,10.9054,7.645,2967,Released,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man."
49517,Tinker Tailor Soldier Spy,en,2011-09-16,127,30000000.0,81515369.0,11.1512,6.617,2965,Released,"George Smiley, the aging master spy of the Cold War and once heir apparent to Control, is brought back out of retirement to flush out a top level mole within the Circus. Smiley must travel back through his life and murky workings of the Circus to unravel the net spun by his nemesis Karla 'The Sandman' of the KGB and reveal the identity of the mole before he disappears."
8009,Highlander,en,1986-03-07,116,19000000.0,12900000.0,11.6401,6.869,2963,Released,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.
86829,Inside Llewyn Davis,en,2013-10-18,105,11000000.0,32935319.0,5.3754,7.184,2961,Released,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future."
9477,King Arthur,en,2004-07-07,126,120000000.0,203567857.0,11.0943,6.309,2961,Released,"The story of the Arthurian legend, based on the 'Sarmatian hypothesis' which contends that the legend has a historical nucleus in the Sarmatian heavy cavalry troops stationed in Britain, and that the Roman-British military commander, Lucius Artorius Castus is the historical person behind the legend."
823219,Flow,lv,2024-08-29,85,3700000.0,17660107.0,23.5244,8.077,2956,Released,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together."
109491,Beautiful Creatures,en,2013-02-13,124,60000000.0,60052138.0,4.9153,6.043,2956,Released,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever."
445651,The Darkest Minds,en,2018-07-25,105,34000000.0,41142379.0,5.4704,7.02,2954,Released,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government."
568091,Fractured,en,2019-09-22,99,0.0,0.0,5.997,6.764,2952,Released,"Driving cross-country, Ray and his wife and daughter stop at a highway rest area where his daughter falls and breaks her arm. After a frantic rush to the hospital and a clash with the check-in nurse, Ray is finally able to get her to a doctor. While the wife and daughter go downstairs for an MRI, Ray, exhausted, passes out in a chair in the lobby. Upon waking up, they have no record or knowledge of Ray's family ever being checked in."
928,Gremlins 2: The New Batch,en,1990-06-15,106,50000000.0,41482207.0,5.9791,6.525,2952,Released,"Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!"
23437,A Nightmare on Elm Street,en,2010-04-30,95,35000000.0,115665418.0,7.3278,5.525,2950,Released,"Teenagers Nancy, Quentin, Kris, Jesse and Dean are all neighborhood friends who begin having the same dream of a horribly disfigured man who wears a tattered sweater and a glove made of knives. The man terrorizes them in their dreams, and the only escape is to wake up. But when, one by one, they start dying violently, the friends realize that what happens in the dream world is real, and the only way to stay alive is to stay awake."
610253,Halloween Kills,en,2021-10-14,105,20000000.0,133423964.0,7.347,6.4,2948,Released,"Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster."
452507,1922,en,2017-10-20,102,5000000.0,2943477.0,3.5246,5.946,2948,Released,"A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate."
420814,Christopher Robin,en,2018-08-01,104,75000000.0,197744825.0,7.7742,7.296,2948,Released,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something."
11024,Scooby-Doo 2: Monsters Unleashed,en,2004-03-24,93,80000000.0,181466833.0,5.0694,6.1,2947,Released,"A masked villain wreaks mayhem on the city of Coolsville with a monster machine that creates real-life versions of Mystery Inc.'s former foes like The 10,000 Volt Ghost, The Cotton Candy Glob, The Skelemen and The Pterodactyl Ghost. Fred, Daphne, Shaggy, Velma and Scooby-Doo launch an investigation into the monster outbreak that leaves Shaggy and Scooby questioning their roles in Mystery Inc. Eager to prove their detective skills, the ever-ravenous duo comes up with a secret plan to solve the mystery all by themselves. Can the gang unravel their most challenging case?"
1574,Chicago,en,2002-12-10,113,45000000.0,306776732.0,6.1766,7.133,2946,Released,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.
257091,Get Hard,en,2015-03-26,100,40000000.0,111800000.0,8.7963,6.016,2943,Released,"When millionaire hedge fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other."
1607,A Bronx Tale,en,1993-10-01,121,22000000.0,17287898.0,12.9355,7.9,2942,Released,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl."
1032823,Trap,en,2024-07-31,105,30000000.0,83677281.0,15.7804,6.234,2936,Released,"A father and teen daughter attend a pop concert, where they realize they're at the center of a dark and sinister event."
497828,Triangle of Sadness,en,2022-09-18,147,15600000.0,24733572.0,6.9203,7.012,2932,Released,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy."
4977,Paprika,ja,2006-10-01,90,2600000.0,946590.0,9.7366,7.814,2932,Released,"Dr. Atsuko Chiba is a research psychologist who uses a device called the DC Mini to enter her patients' dreams, wherein she adopts the alter-ego ""Paprika"". When the device is stolen, she must stop rogue elements from merging the dream and waking worlds."
546121,Run,en,2020-11-20,90,0.0,5491510.0,6.4338,7.216,2931,Released,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret."
9003,Hellraiser,en,1987-09-11,93,1000000.0,14580380.0,7.2781,6.883,2925,Released,A hedonistic man finds a mysterious puzzle box that summons a group of gruesome beings known as the Cenobites. These otherworldly entities open the doors to a dominion where pain and pleasure are indivisible.
